userWallet,predicted_credit_score,score_band
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,36.480736380918316,Extremely risky / suspicious
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,65.04072530948282,Extremely risky / suspicious
0x015fe88d0d4787574aaf5af64726252484365338,388.2987516908107,Moderate risk
0x016005883a46adc829445c752df6e957dec2c7fa,18.353048592811856,Extremely risky / suspicious
0x0160afff7a7a824429a8202995d03239d2d418fa,486.42857970888394,Slightly below average
0x01615d8d53eb9aafcda15853286fdf8259368a68,113.29522264651919,High risk
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,412.31504352131253,Slightly below average
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,82.18250221900249,Extremely risky / suspicious
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,167.43471748998977,High risk
0x01623c98f9651095d600f2ecb45dfa1072fc9589,65.03278604025732,Extremely risky / suspicious
0x01663114bff8c87677c61a4a20e62339cb15e58d,430.3439724435961,Slightly below average
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,546.2894415631175,Average
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,481.25393735537443,Slightly below average
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,113.73324831207391,High risk
0x01680c4acff13811644c8ccb03227bd47d3fc208,71.60995614210525,Extremely risky / suspicious
0x0168459886bd2aa322c18ed0b209887095afcacb,365.65923326146975,Moderate risk
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,91.17464833468958,Extremely risky / suspicious
0x0168c572ebc7861f99733d04187609067cb0fcfb,36.47539566078756,Extremely risky / suspicious
0x016948e86c3338bb0125ea7889e19b45c5357f26,113.72192225161845,High risk
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,39.11179742108516,Extremely risky / suspicious
0x0169a86594f9de15b8add8d9250913848cbf17a6,35.565571505100166,Extremely risky / suspicious
0x016a12805434a815a943c7c7251a483561d63fa3,39.107527096982174,Extremely risky / suspicious
0x016a1d022dbdf905526cf9e880c5e43eb13793af,82.90123592812681,Extremely risky / suspicious
0x016a42b47b051be2946a35fb72774e00a7b8e820,461.3587815212688,Slightly below average
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,63.62308249813101,Extremely risky / suspicious
0x016a6738cdf51365f2f5e30c82931553e0a93262,387.65162643429136,Moderate risk
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,435.87085885000045,Slightly below average
0x016d435511a27e309b599e2786429641843ce782,7.2129257153971125,Extremely risky / suspicious
0x016d4da7c7cd614cd50149a373873ff090b9782e,65.04072727394872,Extremely risky / suspicious
0x016e9e2497544790d71411911b187cbd26b43458,72.53931246255496,Extremely risky / suspicious
0x016ee55de225b15958c5b2f2cdd8c554621d2639,382.06920537396445,Moderate risk
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,31.140913830993625,Extremely risky / suspicious
0x016fa60107319e33386641ae9002ea59706379d5,95.17823225942549,Extremely risky / suspicious
0x01700929e82848e2ee72fefd6420080e1625607c,18.368274936856935,Extremely risky / suspicious
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,374.3792967261794,Moderate risk
0x0170a247571e889d011327477b751f2e42c5baa4,51.137980905793334,Extremely risky / suspicious
0x0170de25446302e7ff2e3093c6b77350dfd2b643,102.9847895145784,High risk
0x01712ca1676c850698bd52ed3973d5cdca71fa67,66.66059623904336,Extremely risky / suspicious
0x017154d1f2c228765c494da30c018fa48a09e1ad,36.48045778164316,Extremely risky / suspicious
0x017184a0829a54746706654e86eb7a6c5cafbf90,400.1823417766496,Slightly below average
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,93.34467764188878,Extremely risky / suspicious
0x0171ed588582d1df472015623dcb426d0a1de431,89.70331369799898,Extremely risky / suspicious
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,31.868299911254127,Extremely risky / suspicious
0x017252042524df387a7ed994d41d7bde44f4670a,44.679601576706574,Extremely risky / suspicious
0x0172e05392aba65366c4dbbb70d958bbf43304e4,387.64065199136684,Moderate risk
0x0173438096718b70015e2914e7773546851fdaff,95.17963294654804,Extremely risky / suspicious
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,76.12668783331003,Extremely risky / suspicious
0x0173c24b53a892387b4a23ed706cbf9197f293fe,67.58121685554873,Extremely risky / suspicious
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,40.81115874608677,Extremely risky / suspicious
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,400.8482420592839,Slightly below average
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,87.48770498279836,Extremely risky / suspicious
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,37.69252601464903,Extremely risky / suspicious
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,65.02735350950147,Extremely risky / suspicious
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,125.70351271344099,High risk
0x01765501cdd20d174c1a6fd195c2e986135b6975,113.75330123677603,High risk
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,39.116693073863104,Extremely risky / suspicious
0x0176e840a1d7df604172fce139bb0a0e99834165,39.12414832661669,Extremely risky / suspicious
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,385.6462891877359,Moderate risk
0x01771a278c3fab69735aaeb38872469489e7716d,393.3650635546878,Moderate risk
0x01772e50f13f21e6a278e692423c4d514837f9de,80.38292615338156,Extremely risky / suspicious
0x01776c66ab49f137fd061e18d1611a8aa769b19d,40.81361784403023,Extremely risky / suspicious
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,31.867893759888673,Extremely risky / suspicious
0x0178217e241aa00787461cf044c69e8292c3863e,37.68832731006617,Extremely risky / suspicious
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,525.6285143909748,Average
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,562.5756936958145,Average
0x01793c678e14c7158405158cb209b83fb2c09b41,36.476987276209854,Extremely risky / suspicious
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,9.652797590249875,Extremely risky / suspicious
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,170.97829944956771,High risk
0x0179f665e46e456954f00d5475b306e613a9fcdb,80.37302240466312,Extremely risky / suspicious
0x017af4481e13023209f6c15f6cfdefff3c695534,104.52215593105389,High risk
0x017b176e25cf8685d25f085a8331fec5352a58ec,31.14285605178854,Extremely risky / suspicious
0x017b3763b8a034f8655d46345e3eb42555e39064,405.0487436452554,Slightly below average
0x017b4cca058ecf79937066adf44ddfa249a620fd,482.839479810951,Slightly below average
0x017b69d5d9325f15c278a658a619a49bdb4d6665,393.32891665982464,Moderate risk
0x017b93259518cc28f53284ec81f7084575ba8699,100.32504905920648,High risk
0x017b9472e9dd28e7c11822603b9d2eeb41037165,36.47567784383222,Extremely risky / suspicious
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,56.54088959602101,Extremely risky / suspicious
0x017c4d3aff4d726da43846579fe49c3646abd6a6,95.94483148050729,Extremely risky / suspicious
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,479.96286004892823,Slightly below average
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,446.8859860479238,Slightly below average
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,172.808188759797,High risk
0x017d0c0429922121cf25b4abe519d64b953b9b72,51.13671610907879,Extremely risky / suspicious
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,35.01636665311012,Extremely risky / suspicious
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,183.7880332692409,High risk
0x017d942c5f14069d512017568814bb4edb871729,35.22164480041974,Extremely risky / suspicious
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,32.61164428449563,Extremely risky / suspicious
0x017e019d6344b47854635ee87f728831260c87b5,409.0530953073479,Slightly below average
0x017e2a9de4d669a21084a6d2014b38a5e2863643,151.2921363981524,High risk
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,421.67617066080334,Slightly below average
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,20.88482393144632,Extremely risky / suspicious
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,461.4176166505813,Slightly below average
0x017fe812df7bea272511a47955099a9e8d20282e,389.9329318494852,Moderate risk
0x017fe9a4c15da854133d4fd220948ac084f8ae14,82.94020055524236,Extremely risky / suspicious
0x018037f8fa6a91dda30b919de140e1bab5b969a9,116.2975982437466,High risk
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,167.46385037616582,High risk
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,36.47847608635033,Extremely risky / suspicious
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,501.2140673822139,Average
0x01816f1a627dd1231b4d47c93362aec467aba32b,372.96857637188685,Moderate risk
0x0181fb8d39d57383731eb0482249e780de07abde,36.47957360060454,Extremely risky / suspicious
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,183.0637210657108,High risk
0x0183b5764427bc889109b2d2039690e1d90987f9,59.779125740923504,Extremely risky / suspicious
0x018423caf5f8ecafb391edf7c4540802981cd0fa,37.683037419203245,Extremely risky / suspicious
0x0184df2afb9845c27504419ac7d5efccae41b951,450.21969420268607,Slightly below average
0x0185080e4a3cc98dcd527719ca0dac91075725ae,370.4462768614759,Moderate risk
0x0185326b75f0e915a7518b9f5dce248c09226935,37.69298648541836,Extremely risky / suspicious
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,321.6479754958298,Moderate risk
0x0185e80948461135faabd6d01fe4afa8586fe6c4,31.142997918022587,Extremely risky / suspicious
0x018650dae189c5083dcbec8ae1edcf8b83e08380,395.5959641129366,Moderate risk
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,479.26075604104955,Slightly below average
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,436.7308887922975,Slightly below average
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,68.53128469349593,Extremely risky / suspicious
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,9.65554807913491,Extremely risky / suspicious
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,86.11422545693706,Extremely risky / suspicious
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,39.113272211333054,Extremely risky / suspicious
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,29.67243924355438,Extremely risky / suspicious
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,71.60995634310618,Extremely risky / suspicious
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,124.38499475612377,High risk
0x018a26884caafb6a420d3de9541cf924178783de,35.5674262725431,Extremely risky / suspicious
0x018a5329c9b24f31bff452166c73369354ae71a6,95.17637235598953,Extremely risky / suspicious
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,36.478071600948574,Extremely risky / suspicious
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,113.72114097715249,High risk
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,452.85139401586383,Slightly below average
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,167.4827926241797,High risk
0x018bf5774c55789146bac375e052f826294ecb06,402.2458489471755,Slightly below average
0x018d48fd560a59dab8b345917330a468f04cbc2b,35.02101348013417,Extremely risky / suspicious
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,167.94474982527242,High risk
0x018e2339fe910022db81f0df861ff792d406cf3d,445.42580283146873,Slightly below average
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,451.95289761519723,Slightly below average
0x018fe0518c0a46855801280950fe0cc98ac96a77,40.808626744159284,Extremely risky / suspicious
0x01905431efb225a63b873d8fa6f98b067df4a924,39.11650705248138,Extremely risky / suspicious
0x0191c087cbf29aa1103c1010c470743264a052b1,40.81182433704127,Extremely risky / suspicious
0x019218cb876c7e22a903ca74c0b62ec90344920d,450.9745082286866,Slightly below average
0x019271b315e55cd40d409ef21ede9c3b61646736,416.88311987784215,Slightly below average
0x019287e476e382e9b733e089cb205b4dd255902a,42.055162526038764,Extremely risky / suspicious
0x019315575492be540e0d56306948b3180fe39788,93.32572675637486,Extremely risky / suspicious
0x0193960db1204a3c0882225576c92b95af25092e,35.026949404400604,Extremely risky / suspicious
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,136.17457344721436,High risk
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,76.12706555563338,Extremely risky / suspicious
0x0194d076503771b976a062c4cde310b13d3e9960,432.3230446190746,Slightly below average
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,406.16632715144976,Slightly below average
0x01952760a2f72cfa13b3557b6e015b40126961c0,352.45954253504357,Moderate risk
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,393.9311713949529,Moderate risk
0x019565863a1d126ace10976692665a0d5e3b57da,39.11671146324129,Extremely risky / suspicious
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,150.2217564189029,High risk
0x019712e01e25a3dee2e11dc8a8de84afb0015401,473.16923478439816,Slightly below average
0x0197295055068f266f8654ef428a91239839c2d5,465.432570546991,Slightly below average
0x01974549c9b9a30d47c548a16b120b1caa7b586c,36.479840878069396,Extremely risky / suspicious
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,77.34387243239469,Extremely risky / suspicious
0x01977c44632eefb5b2868e18c902584ccad574d7,398.12814787337805,Moderate risk
0x0197d7fafca118bc91f6854b9a2ceea94e676585,82.88993624484482,Extremely risky / suspicious
0x0198662302a3d7395714600e885d2ddf87c2f839,179.71777253682777,High risk
0x019868709db6160b2db6276bdf163ac0d3b5324a,35.56551803912181,Extremely risky / suspicious
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,33.299001576792755,Extremely risky / suspicious
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,39.13758696096683,Extremely risky / suspicious
0x0199a54ad38f4d55b3819517d3fea232ae33f673,564.8163754424348,Average
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,367.8487469386857,Moderate risk
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,39.13658869876267,Extremely risky / suspicious
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,393.65316867494505,Moderate risk
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,382.0686036816249,Moderate risk
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,37.679819775683335,Extremely risky / suspicious
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,37.68202989584516,Extremely risky / suspicious
0x019c429038894a1656ae2e9399769662bb4899d0,71.60995684326751,Extremely risky / suspicious
0x019c829ea5392cedae3c91027c171420798ff9cf,183.06107952925828,High risk
0x019d10463c5c800b84d6527e112e131109611527,169.38938279286717,High risk
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,75.05425479386022,Extremely risky / suspicious
0x019dd1181011ab3207b948cf9d00c0a011d33c74,82.89002162183209,Extremely risky / suspicious
0x019e3d65ade821fded83b438cd1b8626208c48d3,103.84517489196065,High risk
0x019ea1afabcbd84d922043c4261052a583315d2c,550.3101740438435,Average
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,527.1627144328198,Average
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,39.76043826390875,Extremely risky / suspicious
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,39.11485805623696,Extremely risky / suspicious
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,113.76077998537718,High risk
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,37.68988937354956,Extremely risky / suspicious
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,455.1713070816225,Slightly below average
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,371.26490565877344,Moderate risk
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,20.06820142408449,Extremely risky / suspicious
0x01a15c5109cb9935d9528c9348a2996559151c26,31.142691998623327,Extremely risky / suspicious
0x01a1c554806b5754fc768fb6037631e3842dab5d,77.85945978416339,Extremely risky / suspicious
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,77.96501224249512,Extremely risky / suspicious
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,477.21154154851826,Slightly below average
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,363.4940487846248,Moderate risk
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,389.78600390448565,Moderate risk
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,89.02175953626579,Extremely risky / suspicious
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,424.9663504773723,Slightly below average
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,137.29505052248567,High risk
0x01a4f75344f665629c714f6623b784509159d4bc,392.322771438588,Moderate risk
0x01a580e1370e798c48abda6b2f605035f2127d5c,515.7123080096775,Average
0x01a71e7b07cbe684439eb0570a93055af7c15b57,180.88871885540385,High risk
0x01a762e99a74132ff61cebd92262fc54463320e5,347.4288744767577,Moderate risk
0x01a7749f10af218e842eaa97ef66b06870f9002a,389.33099500392984,Moderate risk
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,39.12486565639311,Extremely risky / suspicious
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,80.37805572725848,Extremely risky / suspicious
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,81.93703001003267,Extremely risky / suspicious
0x01a97118d81e6ccd319a27dbfad2b601774399d2,94.11368946220989,Extremely risky / suspicious
0x01a9766c63c57694307eb20b75796a252d549819,37.6794204672413,Extremely risky / suspicious
0x01aa226e0895cfc97fee2121222dd005160ea9c2,37.69196541098738,Extremely risky / suspicious
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,481.03885819080983,Slightly below average
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,35.363170788174514,Extremely risky / suspicious
0x01aafa85d27eda7cc530132827ba834c269a7cbd,63.09843522522599,Extremely risky / suspicious
0x01ab50c379aa098a199feda4c5a51d623ffcd764,113.72038199481918,High risk
0x01ac60352b386d551222c877925f524d43725149,319.75736701012517,Moderate risk
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,106.05364772560809,High risk
0x01adf60f3a3455f78cd196763c1203c8fde2c039,37.69064397387518,Extremely risky / suspicious
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,411.8217589758502,Slightly below average
0x01af4808da010aad7b2c977f51508a1402c8cbbc,483.9870295380302,Slightly below average
0x01af60b03e2b9cbf947568552462f9182b959db0,96.31633529425847,Extremely risky / suspicious
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,39.12530361071299,Extremely risky / suspicious
0x01b037084eba7e4519dbfc9ba026ae696746e033,23.04806400543878,Extremely risky / suspicious
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,33.29907975850222,Extremely risky / suspicious
0x01b06d543b68067f7d78427d651b1190c10e0456,173.44383794579022,High risk
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,36.47716210091724,Extremely risky / suspicious
0x01b0ea8755979c2030d642b74c5dcbde220351df,39.11007420428109,Extremely risky / suspicious
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,31.872369553022757,Extremely risky / suspicious
0x01b19a62cba8bbc553b0137257f72371c826c403,432.321218277752,Slightly below average
0x01b27aeaa3b67577609538155d637b08f0779069,420.29856091642677,Slightly below average
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,37.691966699113266,Extremely risky / suspicious
0x01b344118ff55134f042bb19ca4a77cd3212dc19,39.11900230205183,Extremely risky / suspicious
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,481.8140480018009,Slightly below average
0x01b3bd82da83c842d8220c8fef9358abeffd537e,156.71272427620497,High risk
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,474.75783028753114,Slightly below average
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,71.60995614210525,Extremely risky / suspicious
0x01b45138c79d97335df9fef8c3a325eaa764d29c,37.68047733166605,Extremely risky / suspicious
0x01b457774fee6105593031a3eb023a873c450c4a,84.05571689040784,Extremely risky / suspicious
0x01b572c14af90297b04955659cf86aec87dad0b2,166.02486436616692,High risk
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,35.562636376018254,Extremely risky / suspicious
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,477.8668620764107,Slightly below average
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,356.07541101570484,Moderate risk
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,32.61111635822138,Extremely risky / suspicious
0x01b7b1df70e1b455e1086aef7488f1131183107b,373.00801141997295,Moderate risk
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,65.03219866740514,Extremely risky / suspicious
0x01b84c86f45b3961296286d8ef8ec49709606b36,35.57300000913889,Extremely risky / suspicious
0x01b8674543a3480a6a4c44014d226b27db2d65db,64.94810273549449,Extremely risky / suspicious
0x01b8884b83882069d08c86b053bb1027d04dce96,166.64393943665132,High risk
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,139.19020737896975,High risk
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,397.59713657541835,Moderate risk
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,424.4266812544658,Slightly below average
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,389.78891893583045,Moderate risk
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,67.58072191747685,Extremely risky / suspicious
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,123.44672455868503,High risk
0x01bb8b57808786461b7db3dd5975280f189307a3,71.60995673917614,Extremely risky / suspicious
0x01bbec9408cf03e8188f44f12636b63e8faba019,79.7320321781213,Extremely risky / suspicious
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,525.3857695553048,Average
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,335.5512681138158,Moderate risk
0x01bd177d908a1ec1f5e965434930056210bf64b1,32.60973469735449,Extremely risky / suspicious
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,93.32595277476597,Extremely risky / suspicious
0x01bd8aac958c6e728557bcac756273ddd65bf19c,411.6381640698943,Slightly below average
0x01bdeac39c807252d9dc00d1d69987234d376ec6,39.11325602073824,Extremely risky / suspicious
0x01be938672471bbb0fa1dfd223dd2aad2e389559,381.44927446068573,Moderate risk
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,412.0380992039501,Slightly below average
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,31.872064678297818,Extremely risky / suspicious
0x01bfda329ad313306320b11c6845f24294286f26,80.7951566878725,Extremely risky / suspicious
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,39.12053295985606,Extremely risky / suspicious
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,9.654690587292132,Extremely risky / suspicious
0x01c38875ab789cb12efcd791db91217a00fd01fa,43.4694138799364,Extremely risky / suspicious
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,35.56563233550232,Extremely risky / suspicious
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,37.69193283938505,Extremely risky / suspicious
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,357.89103009824663,Moderate risk
0x01c5668541751d62e3d36a7f8af12ceed452f312,36.476666363441375,Extremely risky / suspicious
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,481.2533933162979,Slightly below average
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,436.6023950688102,Slightly below average
0x01c60af7f7193370a9447a12c885427cb94f21e6,499.39722653669975,Slightly below average
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,33.29902404152364,Extremely risky / suspicious
0x01c717a8e3558ca44d473a5882e938572f1f7d93,392.2649057850914,Moderate risk
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,20.39856285205637,Extremely risky / suspicious
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,36.47806834860603,Extremely risky / suspicious
0x01c7ce0a635c1fa6f18f4bb5b8ae4b86cc3e68af,36.47878196259145,Extremely risky / suspicious
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,23.294266612574468,Extremely risky / suspicious
0x01c96c01e8169279e9a7348474c46a8861fc01b8,31.87234731466841,Extremely risky / suspicious
0x01cb1826cd50f7f15626a1283ae812ad0a273388,410.316946090499,Slightly below average
0x01cbb47731aa829baa27ece1e69efb8fa29d1cba,127.52309866496933,High risk
0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,388.463736271841,Moderate risk
0x01cc4ec22fd137f9a33f188fcf3078b5755368b5,35.22181443484959,Extremely risky / suspicious
0x01cc647103f4ce8a8f7985df8101d24aab029bf3,63.102410939761384,Extremely risky / suspicious
0x01cd8b637e1e131827260aaf777a587b4aed1c54,36.47889874257263,Extremely risky / suspicious
0x01cdcc99a4f9a68be18504750b219caa881841eb,395.93866297059816,Moderate risk
0x01ce064bf433bb179791260c080630fe63684eac,428.48867255831925,Slightly below average
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,39.11770512127781,Extremely risky / suspicious
0x01ce6e8e667d8a40d05cfdfac97194198069fdd8,39.13096991202938,Extremely risky / suspicious
0x01cf15d50e91ea8731572a07afbf782233339ad7,424.07440272962697,Slightly below average
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,49.64659598506222,Extremely risky / suspicious
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,117.8157276378153,High risk
0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,31.86867515231514,Extremely risky / suspicious
0x01d05838b47fe9608cf58d9688e9b5b46816ae91,39.115347577365256,Extremely risky / suspicious
0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,36.476992351949164,Extremely risky / suspicious
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,439.31573310447095,Slightly below average
0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,37.682208403562875,Extremely risky / suspicious
0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,58.97240987339273,Extremely risky / suspicious
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,35.56357982287627,Extremely risky / suspicious
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,168.83825328466028,High risk
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,365.290625416225,Moderate risk
0x01d43fcfb3a9e93be5344d1011162d548db936c3,456.8313163193001,Slightly below average
0x01d48c3d1feaecce1256f98f80162103d588e830,95.17970156945513,Extremely risky / suspicious
0x01d4bd1ce999e641430deed48f715c2113da3187,35.56178235984128,Extremely risky / suspicious
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,390.3558683375692,Moderate risk
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,421.03358146596486,Slightly below average
0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,37.69258287063468,Extremely risky / suspicious
0x01d616e83175a410b31253ffa1f78ccb3884fddd,486.5933386496784,Slightly below average
0x01d659a033bcfb4241fdfbfb95932a4e218805a3,35.57451915266199,Extremely risky / suspicious
0x01d6b75a2b5048b5e528550e84e74ce08df912a4,86.10687095799472,Extremely risky / suspicious
0x01d754f2a403bf165aa04aff1940176581263ba3,39.113465723940195,Extremely risky / suspicious
0x01d77b358a5e2b12d60e7bfec4cff8ad54b63fd7,9.65482962168828,Extremely risky / suspicious
0x01d7fe53ca0c7558c7a410ef969677a7e9ec53a7,21.904799835879697,Extremely risky / suspicious
0x01d8390b924427ace5dd259f5d0541ab9585a3e8,80.38152049613859,Extremely risky / suspicious
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,156.75029364961944,High risk
